,rating_diff,duration (seconds),avg_time_per_move,opponent_rating,time_from_the_last_game,player_color,player_result
322,-1,534.0,10.538095238095236,1246,0.5,black,Loss
323,-4,1209.0,9.399999999999997,1249,0.1,black,Draw
324,1,524.0,14.041666666666666,1244,1.6166666666666667,white,Draw
325,4,930.0,9.5,1241,2.9166666666666665,black,Draw
326,-11,1079.0,7.926984126984126,1248,3.2333333333333334,white,Loss
327,16,1230.0,8.216666666666665,1229,267.7333333333333,black,Win
328,19,991.0,11.875675675675677,1234,863.7666666666667,white,Win
329,21,926.0,15.4125,1240,7.616666666666666,black,Win
330,4,1017.0,20.248000000000005,1265,6.616666666666666,black,Win
331,-8,864.0,14.093548387096773,1269,5.066666666666666,black,Loss
332,35,447.0,13.999999999999996,1234,9.383333333333333,white,Win
333,2,541.0,11.289655172413791,1275,3.633333333333333,black,Win
334,2,1216.0,12.227083333333333,1283,1.5166666666666666,black,Win
335,-35,782.0,14.808571428571428,1312,47.25,white,Loss
336,-28,1070.0,10.698039215686276,1297,103.38333333333334,black,Loss
337,-20,599.0,16.300000000000004,1281,0.1333333333333333,white,Loss
338,15,798.0,17.559259259259257,1254,250.1,white,Win
339,-13,766.0,9.090566037735847,1274,2.1,black,Loss
340,-3,1138.0,9.25614035087719,1256,1087.4833333333331,white,Loss
341,-14,1137.0,9.58548387096774,1259,0.1833333333333333,black,Loss
342,31,477.0,9.63,1222,54.55,white,Win
343,-5,901.0,13.54,1250,0.1333333333333333,black,Loss
344,-9,677.0,18.77083333333333,1246,0.7,white,Loss
345,-4,816.0,14.573684210526318,1233,374.8,black,Loss
346,6,1064.0,10.626000000000005,1214,0.8666666666666667,black,Loss
347,4,662.0,7.012068965517241,1208,0.75,white,Loss
348,36,269.0,8.225,1183,573.55,black,Win
349,-9,647.0,4.529629629629629,1220,4.316666666666666,white,Loss
350,7,888.0,14.726666666666668,1212,442.6,white,Win
351,26,604.0,9.0375,1201,5.3,white,Win
352,23,1008.0,10.741666666666667,1203,7.383333333333334,black,Draw
353,27,552.0,11.01875,1207,43.6,white,Win
354,2,204.0,7.984615384615386,1240,7.55,black,Win
355,-1,1216.0,11.217307692307692,1235,55.73333333333333,black,Loss
356,-7,706.0,17.01,1233,1.8833333333333333,white,Loss
357,-27,545.0,10.364705882352942,1245,750.2166666666667,black,Loss
